Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Brodie Retallick,Lock,80,1,1,1,5,20,0,1,0,13,2,1.0,0,1.0,0.0,8,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Brodie Retallick,Lock,80,1,0,0,11,63,2,1,0,7,1,2.0,1,0.0,0.0,10,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Brodie Retallick,Lock,80,0,1,1,13,19,2,1,2,11,3,3.0,0,1.0,0.0,11,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Brodie Retallick,Lock,9,0,0,0,1,5,0,1,0,0,0,0.0,1,0.0,0.0,1,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Brodie Retallick,Lock,29,0,0,0,4,4,1,0,0,3,0,0.0,0,1.0,0.0,4,,Bench,Australia,27-Oct-18,37,20,54,51,Win
Brodie Retallick,Lock,80,0,0,0,13,22,2,1,1,9,1,0.0,1,0.0,0.0,1,,Starter,England,11-Nov-18,16,15,62,52,Win
Brodie Retallick,Lock,21,0,0,0,2,24,2,1,0,3,0,0.0,0,1.0,0.0,0,,Bench,Italy,25-Nov-18,66,3,60,44,Win
Brodie Retallick,Lock,80,1,0,0,7,65,0,2,1,5,1,,0,3.0,,8,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Brodie Retallick,Lock,31,0,0,0,4,9,1,0,0,5,0,,1,0.0,,4,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Brodie Retallick,Lock,57,0,0,0,8,9,0,0,0,4,0,,1,1.0,,6,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Brodie Retallick,Lock,80,0,1,1,10,36,0,1,1,17,2,,1,2.0,,7,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Brodie Retallick,Lock,80,0,0,0,10,27,1,0,0,14,3,2.0,1,1.0,0.0,3,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Brodie Retallick,Lock,26,0,0,0,3,4,0,0,1,2,0,0.0,0,0.0,0.0,3,,Bench,Fiji,17-Jul-21,60,13,60,65,Win
Brodie Retallick,Lock,65,0,0,0,6,39,2,0,1,3,1,0.0,0,4.0,0.0,4,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Brodie Retallick,Lock,62,1,0,0,3,38,0,0,0,8,0,,1,0.0,,1,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Brodie Retallick,Lock,80,0,0,0,6,12,0,0,1,12,1,,1,1.0,,5,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Brodie Retallick,Lock,80,0,0,0,10,24,0,0,0,12,2,,0,0.0,,4,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Brodie Retallick,Lock,80,0,0,0,4,7,0,0,0,9,1,,1,2.0,,5,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Brodie Retallick,Lock,60,0,0,0,6,12,1,0,0,7,0,,1,2.0,,4,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Brodie Retallick,Lock,62,0,0,0,7,13,0,0,1,15,1,2.0,0,0.0,0.0,4,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Brodie Retallick,Lock,22,1,0,0,5,8,0,0,1,4,0,1.0,0,0.0,0.0,2,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Brodie Retallick,Lock,80,0,1,1,11,32,0,0,0,7,1,0.0,1,0.0,1.0,3,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Brodie Retallick,Lock,67,0,0,0,13,22,1,0,0,8,0,1.0,0,1.0,0.0,5,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Brodie Retallick,Lock,65,1,0,0,12,39,2,0,0,5,1,1.0,0,1.0,0.0,2,1.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
Brodie Retallick,Lock,80,0,0,0,13,37,0,0,1,8,1,0.0,0,2.0,0.0,9,2.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Brodie Retallick,Lock,50,0,0,0,8,3,1,0,0,14,3,0.0,1,1.0,0.0,2,2.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Brodie Retallick,Lock,25,0,0,0,3,3,0,0,0,3,0,1.0,0,0.0,0.0,1,0.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Brodie Retallick,Lock,56,0,0,0,5,4,0,0,0,5,0,0.0,0,0.0,0.0,2,0.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Brodie Retallick,Lock,76,1,0,0,9,17,0,0,0,4,0,0.0,0,2.0,0.0,10,1.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Brodie Retallick,Lock,70,0,0,0,6,5,0,0,1,15,2,1.0,0,0.0,0.0,5,0.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Brodie Retallick,Lock,20,0,0,0,7,3,1,0,0,0,1,0.0,0,0.0,0.0,5,0.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Caleb Clarke,Wing,64,0,0,0,13,84,4,2,0,2,0,,2,,0.0,2,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Caleb Clarke,Wing,60,0,0,0,5,62,4,2,0,1,1,0.0,0,0.0,0.0,5,0.0,Starter,South Africa,23-Aug-22,35,23,50,47,Win
Caleb Clarke,Wing,80,1,0,0,8,50,3,0,0,4,1,0.0,1,0.0,0.0,4,0.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
Caleb Clarke,Wing,80,0,0,0,11,137,5,3,0,3,1,0.0,2,1.0,0.0,2,0.0,Starter,Australia,15-Sep-22,39,37,50,62,Win
Caleb Clarke,Wing,80,0,0,0,8,63,2,0,0,2,0,0.0,0,0.0,0.0,0,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Caleb Clarke,Wing,80,1,0,0,16,87,3,1,0,2,0,0.0,3,0.0,0.0,1,0.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
Caleb Clarke,Wing,80,0,0,0,4,12,1,0,0,3,1,1.0,1,1.0,0.0,1,0.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Caleb Clarke,Wing,80,0,0,0,6,62,2,1,0,2,3,0.0,1,0.0,1.0,4,1.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Caleb Clarke,Wing,80,0,0,1,7,21,2,0,0,4,1,0.0,4,0.0,0.0,5,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Caleb Clarke,Wing,9,0,0,0,1,5,1,0,0,0,0,0.0,1,0.0,0.0,1,0.0,Bench,South Africa,15-Jul-23,35,20,56,40,Win
Caleb Clarke,Wing,23,1,0,0,9,35,1,0,1,3,1,0.0,0,0.0,0.0,2,0.0,Bench,Australia,29-Jul-23,38,7,57,51,Win
Caleb Clarke,Wing,80,1,0,0,13,124,4,6,0,5,1,0.0,1,0.0,2.0,7,1.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Caleb Clarke,Wing,28,0,0,1,4,36,0,0,0,1,0,0.0,0,0.0,0.0,1,0.0,Bench,Uruguay,6-Oct-23,73,0,63,56,Win
Cam Roigard,Halfback,20,0,0,2,4,3,1,0,0,1,0,0.0,0,0.0,1.0,34,0.0,Bench,Australia,29-Jul-23,38,7,57,51,Win
Cam Roigard,Halfback,66,2,3,5,9,43,6,2,0,3,1,0.0,0,0.0,1.0,51,0.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Cam Roigard,Halfback,32,0,2,3,4,56,3,2,0,1,1,0.0,0,1.0,1.0,24,0.0,Bench,Italy,30-Sep-23,96,17,57,52,Win
Cam Roigard,Halfback,52,1,1,5,14,19,8,1,0,8,0,1.0,4,0.0,3.0,52,0.0,Starter,Uruguay,6-Oct-23,73,0,63,56,Win
Charlie Faumuina,Prop,35,0,1,1,3,13,1,0,0,2,0,1.0,1,0.0,0.0,2,,Bench,Wales,11-Jun-16,39,21,55,54,Win
Charlie Faumuina,Prop,34,0,0,0,3,0,0,0,1,2,0,0.0,0,0.0,0.0,2,,Bench,Wales,18-Jun-16,36,22,44,50,Win
Charlie Faumuina,Prop,52,0,0,0,0,0,0,0,0,7,0,0.0,0,1.0,0.0,1,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Charlie Faumuina,Prop,35,0,0,1,0,0,0,0,0,4,2,0.0,1,1.0,0.0,3,,Bench,Australia,20-Aug-16,42,8,55,60,Win
Charlie Faumuina,Prop,29,0,0,0,3,2,0,0,0,1,0,0.0,0,1.0,1.0,0,,Bench,Australia,27-Aug-16,29,9,55,60,Win
Charlie Faumuina,Prop,32,1,0,0,3,5,0,0,0,6,0,0.0,0,0.0,0.0,0,,Bench,Argentina,10-Sep-16,57,22,45,60,Win
Charlie Faumuina,Prop,27,0,0,0,1,0,0,0,0,3,0,0.0,0,0.0,0.0,1,,Bench,South Africa,17-Sep-16,41,13,51,54,Win
Charlie Faumuina,Prop,15,0,0,0,1,2,0,0,0,3,0,0.0,0,0.0,0.0,1,,Bench,South Africa,9-Oct-16,57,15,69,64,Win
Charlie Faumuina,Prop,28,0,0,0,4,10,2,0,1,5,0,0.0,0,2.0,0.0,1,,Bench,Australia,22-Oct-16,37,10,35,32,Win
Charlie Faumuina,Prop,56,1,0,0,10,26,1,0,0,4,0,0.0,0,0.0,0.0,4,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Charlie Faumuina,Prop,28,0,0,0,4,7,1,0,0,6,2,0.0,0,0.0,0.0,2,,Bench,Ireland,20-Nov-16,21,9,34,46,Win
Charlie Faumuina,Prop,32,1,0,0,4,8,0,1,0,2,0,0.0,0,0.0,0.0,0,,Bench,France,27-Nov-16,24,19,50,47,Win
Charlie Faumuina,Prop,30,0,0,1,1,0,0,0,1,3,1,0.0,0,0.0,0.0,1,,Bench,Samoa,16-Jun-17,78,0,45,40,Win
Charlie Faumuina,Prop,27,0,0,0,2,6,0,0,0,1,0,0.0,0,0.0,0.0,0,,Bench,Lions,24-Jun-17,30,15,61,63,Win
Codie Taylor,Hooker,9,0,0,0,1,0,0,0,0,1,0,0.0,0,0.0,0.0,1,,Bench,Wales,26-Jun-16,46,6,38,54,Win
Codie Taylor,Hooker,2,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Codie Taylor,Hooker,28,0,0,0,3,7,0,1,1,3,0,0.0,0,0.0,0.0,3,,Bench,Argentina,10-Sep-16,57,22,45,60,Win
Codie Taylor,Hooker,15,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,South Africa,17-Sep-16,41,13,51,54,Win
Codie Taylor,Hooker,11,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0.0,0,,Bench,Argentina,2-Oct-16,36,17,41,51,Win
Codie Taylor,Hooker,3,1,0,0,1,1,0,0,0,4,0,0.0,0,1.0,0.0,1,,Bench,South Africa,9-Oct-16,57,15,69,64,Win
Codie Taylor,Hooker,6,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,,Bench,Australia,22-Oct-16,37,10,35,32,Win
Codie Taylor,Hooker,66,0,0,1,3,21,0,2,0,2,0,0.0,2,0.0,1.0,2,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Codie Taylor,Hooker,12,0,0,0,0,0,0,0,0,6,0,1.0,0,1.0,0.0,2,,Bench,Ireland,20-Nov-16,21,9,34,46,Win
Codie Taylor,Hooker,17,0,0,0,2,10,0,0,0,2,0,0.0,0,0.0,0.0,0,,Bench,France,27-Nov-16,24,19,50,47,Win
Codie Taylor,Hooker,62,1,0,0,3,20,0,1,0,14,1,1.0,0,0.0,0.0,1,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Codie Taylor,Hooker,66,1,0,0,3,18,1,1,0,4,1,0.0,0,0.0,0.0,1,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Codie Taylor,Hooker,66,0,0,0,5,18,1,0,1,8,1,0.0,1,0.0,0.0,2,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Codie Taylor,Hooker,13,0,0,0,1,4,0,0,0,1,0,0.0,0,0.0,0.0,0,,Bench,Australia,26-Aug-17,35,29,61,51,Win
Codie Taylor,Hooker,13,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,,Bench,Argentina,9-Sep-17,39,22,60,44,Win
Codie Taylor,Hooker,23,1,0,0,7,24,1,1,0,1,0,0.0,0,0.0,0.0,1,,Bench,South Africa,16-Sep-17,57,0,53,49,Win
Codie Taylor,Hooker,26,0,0,0,2,3,0,0,0,1,1,0.0,1,0.0,0.0,1,,Bench,Argentina,1-Oct-17,36,10,53,48,Win
Codie Taylor,Hooker,35,0,0,0,1,4,0,0,0,7,0,0.0,0,0.0,0.0,1,,Bench,South Africa,8-Oct-17,25,24,36,56,Win
Codie Taylor,Hooker,57,0,0,0,4,16,0,0,0,12,2,0.0,0,0.0,0.0,0,,Bench,France,12-Nov-17,38,18,43,58,Win
Codie Taylor,Hooker,74,1,0,0,7,57,1,3,0,12,0,0.0,2,0.0,0.0,2,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Codie Taylor,Hooker,70,0,0,0,3,19,1,1,0,12,2,0.0,1,0.0,0.0,3,,Starter,Wales,26-Nov-17,33,18,36,44,Win
Codie Taylor,Hooker,65,1,2,2,5,20,1,2,2,4,1,1.0,3,0.0,0.0,6,,Starter,France,9-Jun-18,52,11,66,53,Win
Codie Taylor,Hooker,50,0,0,0,3,17,0,0,0,6,1,0.0,1,1.0,0.0,3,,Starter,France,16-Jun-18,26,13,42,43,Win
Codie Taylor,Hooker,71,0,0,0,4,18,0,0,0,9,1,2.0,0,0.0,1.0,3,,Starter,France,23-Jun-18,49,14,49,44,Win
Codie Taylor,Hooker,67,0,0,1,4,2,0,0,0,7,0,0.0,0,1.0,0.0,6,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Codie Taylor,Hooker,55,0,0,0,5,34,2,2,0,6,1,0.0,2,0.0,0.0,3,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Codie Taylor,Hooker,62,0,1,1,7,41,1,2,1,11,0,0.0,1,0.0,0.0,4,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Codie Taylor,Hooker,59,0,0,0,3,11,1,0,0,12,1,0.0,1,2.0,0.0,1,,Starter,Argentina,30-Sep-18,35,17,47,46,Win
Codie Taylor,Hooker,69,0,1,1,3,23,2,1,0,9,1,0.0,1,0.0,0.0,1,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Codie Taylor,Hooker,70,0,0,0,4,13,0,0,0,8,3,0.0,0,1.0,0.0,4,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Codie Taylor,Hooker,43,0,0,0,4,18,1,0,0,1,0,0.0,1,0.0,0.0,1,,Starter,England,11-Nov-18,16,15,62,52,Win
Codie Taylor,Hooker,29,0,0,0,3,25,1,0,0,3,2,,0,0.0,0.0,0,,Bench,Australia,17-Aug-19,36,0,50,52,Win
Codie Taylor,Hooker,54,1,1,2,3,18,1,1,0,10,2,,0,0.0,,3,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Codie Taylor,Hooker,39,0,0,0,1,2,0,0,0,5,1,,0,0.0,,3,,Bench,South Africa,21-Sep-19,23,13,47,41,Win
Codie Taylor,Hooker,9,0,0,0,0,0,0,0,0,3,0,,0,0.0,,1,,Bench,Canada,2-Oct-19,63,0,64,71,Win
Codie Taylor,Hooker,51,0,0,0,5,6,1,0,2,7,0,,0,0.0,,7,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Codie Taylor,Hooker,61,1,0,0,6,5,0,1,1,4,1,,0,1.0,,2,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Codie Taylor,Hooker,21,0,0,0,2,0,0,0,0,2,1,,0,,0.0,0,,Bench,Argentina,28-Nov-20,38,0,71,82,Win
Codie Taylor,Hooker,49,0,0,1,4,7,0,0,0,7,1,0.0,0,1.0,0.0,2,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Codie Taylor,Hooker,54,0,0,0,1,0,0,0,0,5,0,1.0,0,0.0,0.0,2,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Codie Taylor,Hooker,62,0,0,0,4,18,1,0,0,2,2,0.0,0,1.0,0.0,1,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Codie Taylor,Hooker,62,2,0,0,5,27,0,0,0,5,1,,1,0.0,,0,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Codie Taylor,Hooker,37,0,0,0,1,0,0,0,0,5,1,,1,0.0,,0,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Codie Taylor,Hooker,32,0,0,0,3,7,0,0,1,6,0,,0,1.0,,4,,Bench,Argentina,18-Sep-21,36,13,51,44,Win
Codie Taylor,Hooker,64,0,1,1,6,45,2,1,0,4,0,,1,0.0,,1,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Codie Taylor,Hooker,62,0,0,0,2,13,0,0,0,10,2,,0,0.0,,2,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Codie Taylor,Hooker,54,0,0,0,3,4,0,0,0,6,1,0.0,1,1.0,0.0,1,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Codie Taylor,Hooker,24,0,0,0,1,0,0,0,0,2,0,0.0,0,0.0,0.0,1,0.0,Bench,South Africa,28-Aug-22,35,23,50,47,Win
Codie Taylor,Hooker,56,1,0,0,8,30,2,2,0,6,0,0.0,0,2.0,0.0,4,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Codie Taylor,Hooker,26,0,0,0,6,13,0,0,0,4,1,0.0,0,0.0,0.0,1,0.0,Bench,Japan,29-Oct-22,38,31,61,54,Win
Codie Taylor,Hooker,58,2,0,0,9,8,0,0,0,13,1,0.0,0,0.0,0.0,2,0.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Codie Taylor,Hooker,24,0,0,0,7,22,2,1,0,1,0,1.0,0,0.0,0.0,0,0.0,Bench,Scotland,14-Nov-22,31,23,54,55,Win
Codie Taylor,Hooker,24,0,0,0,2,1,1,0,0,12,1,0.0,0,0.0,0.0,2,2.0,Bench,Argentina,9-Jul-23,41,12,52,47,Win
Codie Taylor,Hooker,54,0,1,1,5,9,1,0,0,7,0,0.0,0,1.0,0.0,3,1.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Codie Taylor,Hooker,50,1,0,0,15,25,3,0,0,15,0,0.0,1,1.0,0.0,1,0.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Codie Taylor,Hooker,56,0,1,2,5,6,0,0,0,6,0,2.0,0,0.0,0.0,4,1.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Codie Taylor,Hooker,45,0,0,0,6,21,1,1,0,7,0,2.0,1,0.0,0.0,3,0.0,Starter,Uruguay,6-Oct-23,73,0,63,56,Win
Codie Taylor,Hooker,64,0,0,0,8,8,0,0,0,14,0,0.0,0,1.0,0.0,1,0.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Codie Taylor,Hooker,50,0,0,0,14,15,2,0,1,11,0,0.0,0,0.0,0.0,2,0.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Dallas McLeod,Center,41,0,0,0,3,0,1,0,0,4,2,0.0,0,0.0,0.0,1,0.0,Bench,Australia,5-Aug-23,23,20,52,48,Win
Dalton Papali'i,Openside,58,0,0,0,8,4,1,0,1,11,2,1.0,2,0.0,0.0,3,,Starter,Japan,3-Nov-18,69,31,53,45,Win
Dalton Papali'i,Openside,33,0,0,0,2,7,0,0,1,5,0,1.0,0,0.0,0.0,3,,Bench,Italy,25-Nov-18,66,3,60,44,Win
Dalton Papali'i,Openside,52,2,0,0,7,70,2,2,3,2,0,1.0,1,0.0,0.0,4,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Dalton Papali'i,Openside,80,0,0,0,1,0,1,0,0,15,0,0.0,0,0.0,0.0,1,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Dalton Papali'i,Openside,80,0,0,1,3,23,1,0,1,19,3,,2,1.0,,3,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Dalton Papali'i,Openside,63,0,0,0,0,0,0,0,0,9,1,,1,1.0,,0,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Dalton Papali'i,Openside,80,1,0,0,3,9,0,0,1,9,0,,0,0.0,,5,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Dalton Papali'i,Openside,50,1,1,1,3,58,0,1,0,6,1,,1,0.0,,3,,Starter,USA,24-Oct-21,104,14,60,35,Win
Dalton Papali'i,Openside,65,1,0,0,3,24,2,0,0,12,0,,1,2.0,,2,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Dalton Papali'i,Openside,14,0,0,0,0,0,0,0,0,7,0,0.0,0,0.0,0.0,0,1.0,Bench,Ireland,2-Jul-22,42,19,42,39,Win
Dalton Papali'i,Openside,17,0,0,0,1,5,0,0,0,5,0,0.0,0,1.0,0.0,0,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Dalton Papali'i,Openside,47,0,0,0,2,14,0,0,0,4,0,0.0,0,1.0,0.0,0,1.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Dalton Papali'i,Openside,80,0,0,0,5,14,0,1,0,19,0,1.0,1,0.0,0.0,4,1.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Dalton Papali'i,Openside,14,0,0,0,2,5,0,0,0,9,0,1.0,1,0.0,0.0,0,0.0,Bench,Japan,29-Oct-22,38,31,61,54,Win
Dalton Papali'i,Openside,80,0,0,0,6,34,3,1,0,14,1,1.0,0,0.0,0.0,3,1.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Dalton Papali'i,Openside,80,0,0,0,6,2,1,0,1,13,4,2.0,0,0.0,0.0,4,1.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Dalton Papali'i,Openside,14,0,0,0,0,0,0,0,0,2,0,0.0,0,1.0,0.0,0,0.0,Bench,Argentina,9-Jul-23,41,12,52,47,Win
Dalton Papali'i,Openside,40,0,0,0,2,1,0,0,0,8,0,1.0,0,0.0,0.0,2,1.0,Bench,South Africa,15-Jul-23,35,20,56,40,Win
Dalton Papali'i,Openside,80,0,0,0,8,30,1,1,1,26,1,1.0,1,0.0,0.0,6,1.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Dalton Papali'i,Openside,80,1,1,1,3,14,3,1,0,4,0,0.0,1,1.0,0.0,3,1.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Dalton Papali'i,Openside,56,1,0,1,3,8,0,0,0,10,0,0.0,0,0.0,0.0,4,1.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Dalton Papali'i,Openside,6,0,0,0,0,0,0,0,0,6,0,0.0,0,0.0,0.0,1,0.0,Bench,Ireland,15-Oct-23,28,24,45,48,Win
Dalton Papali'i,Openside,15,0,0,0,0,0,0,0,0,4,1,0.0,0,1.0,0.0,0,0.0,Bench,Argentina,21-Oct-23,44,6,57,50,Win
Damian McKenzie,Fullback,32,0,0,0,3,9,1,0,0,4,1,0.0,1,0.0,0.0,2,,Bench,Argentina,2-Oct-16,36,17,41,51,Win
Damian McKenzie,Fullback,80,0,0,0,13,133,8,2,2,0,1,0.0,1,0.0,7.0,20,,Starter,Italy,13-Nov-16,68,10,63,50,Win
Damian McKenzie,Fullback,66,1,0,0,12,70,4,4,2,5,1,0.0,2,2.0,2.0,11,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Damian McKenzie,Fullback,80,0,1,1,11,60,3,2,1,3,1,1.0,3,0.0,3.0,15,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Damian McKenzie,Fullback,80,1,1,1,13,48,5,2,1,5,1,0.0,4,0.0,4.0,12,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Damian McKenzie,Fullback,80,0,0,1,7,30,6,0,0,3,1,0.0,3,2.0,6.0,5,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Damian McKenzie,Fullback,80,1,1,2,14,107,7,4,0,3,0,0.0,2,0.0,2.0,11,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Damian McKenzie,Fullback,80,0,0,0,21,135,8,4,0,1,1,1.0,2,1.0,2.0,19,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Damian McKenzie,Fullback,65,0,1,1,10,38,1,3,0,4,2,0.0,0,0.0,3.0,9,,Starter,France,12-Nov-17,38,18,43,58,Win
Damian McKenzie,Fullback,80,1,1,2,8,57,2,1,1,5,1,0.0,0,0.0,1.0,6,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Damian McKenzie,Fullback,80,0,0,0,8,44,3,0,2,7,1,1.0,2,0.0,3.0,10,,Starter,Wales,26-Nov-17,33,18,36,44,Win
Damian McKenzie,First Five,34,0,0,1,5,30,3,1,1,1,1,0.0,2,0.0,1.0,9,,Bench,Australia,18-Aug-18,38,13,55,53,Win
Damian McKenzie,Fullback,14,0,0,1,3,28,2,0,0,1,1,0.0,0,0.0,2.0,6,,Bench,Australia,25-Aug-18,40,12,48,46,Win
Damian McKenzie,Fullback,62,1,0,0,10,57,12,4,2,1,0,0.0,6,0.0,5.0,8,,Starter,England,11-Nov-18,16,15,62,52,Win
Damian McKenzie,Fullback,80,3,1,1,16,123,4,4,2,0,1,0.0,0,0.0,4.0,17,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Damian McKenzie,First Five,20,1,1,1,5,117,4,5,0,0,1,0.0,1,0.0,0.0,2,,Bench,France,9-Jun-18,52,11,66,53,Win
Damian McKenzie,First Five,69,0,1,1,7,59,2,1,2,4,2,0.0,3,0.0,12.0,26,,Bench,France,16-Jun-18,26,13,42,43,Win
Damian McKenzie,First Five,69,2,2,3,7,91,3,2,2,2,0,0.0,3,0.0,15.0,34,,Starter,France,23-Jun-18,49,14,49,44,Win
Damian McKenzie,Fullback,32,0,1,1,7,51,3,2,2,1,1,0.0,1,0.0,1.0,8,,Bench,Argentina,8-Sep-18,46,24,45,44,Win
Damian McKenzie,Fullback,67,0,0,0,6,14,1,0,1,4,0,0.0,0,1.0,2.0,13,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Damian McKenzie,Fullback,80,1,3,7,11,66,5,3,3,2,0,0.0,2,0.0,6.0,39,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Damian McKenzie,Fullback,23,0,0,0,3,18,4,0,0,3,0,0.0,0,1.0,2.0,5,,Bench,Fiji,10-Jul-21,57,23,51,54,Win
Damian McKenzie,Fullback,80,0,0,0,6,11,2,0,1,2,0,0.0,3,0.0,3.0,13,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Damian McKenzie,Fullback,80,1,0,0,8,51,6,0,0,1,0,0.0,1,0.0,0.0,11,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Damian McKenzie,Fullback,56,0,1,1,6,12,0,0,1,1,1,,3,0.0,,4,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Damian McKenzie,First Five,32,0,1,1,2,66,0,0,0,3,0,,1,0.0,,2,,Bench,Australia,5-Sep-21,38,21,44,45,Win
Damian McKenzie,First Five,30,0,0,0,6,18,0,0,0,7,0,,0,0.0,,18,,Bench,Argentina,12-Sep-21,39,0,61,69,Win
Damian McKenzie,First Five,66,0,0,1,7,30,0,0,1,3,1,,0,0.0,,45,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Damian McKenzie,First Five,22,0,0,0,1,0,1,0,0,2,0,,0,1.0,,3,,Bench,South Africa,25-Sep-21,19,17,48,55,Win
